id,age,balance,housing,loan,campaign,Cluster
36828,49,1598.0,1,0,2,0
36829,37,1949.0,1,0,2,0
36830,47,802.0,1,1,2,0
36831,33,-634.0,1,1,2,0
36832,44,870.0,1,1,2,0
36833,27,292.0,1,0,9,0
36834,29,3872.0,1,0,2,0
36835,37,912.0,1,0,3,0
36836,59,1575.0,1,0,3,0
36837,46,4170.0,1,1,2,0
36838,36,4986.0,1,0,2,0
36839,28,197.0,1,0,1,0
36840,58,1596.0,1,0,2,0
36841,54,143.0,1,0,2,0
36842,43,-98.0,1,1,2,0
36843,48,89.0,1,0,4,0
36844,57,785.0,1,0,1,0
36845,31,355.0,1,0,1,0
36846,38,3646.0,1,0,2,0
36847,50,5816.0,1,0,1,0
36848,35,194.0,1,0,3,0
36849,47,1044.0,1,0,6,0
36850,36,98.0,1,0,1,0
36851,33,-15.0,0,0,3,1
36852,50,15.0,1,0,2,0
36853,40,-50.0,1,0,2,0
36854,40,1116.0,1,0,5,0
36855,40,1411.0,1,0,2,0
36856,46,3.0,1,1,3,0
36857,40,327.0,1,0,2,0
36858,54,-58.0,0,0,4,1
36859,54,-11.0,1,0,4,0
36860,45,-158.0,1,0,2,0
36861,39,0.0,1,0,3,0
36862,40,9110.0,1,0,6,0
36863,52,555.0,1,0,2,0
36864,44,2734.0,1,0,4,0
36865,45,644.0,1,0,2,0
36866,36,0.0,1,0,6,0
36867,32,61.0,1,0,3,0
36868,32,0.0,1,0,4,0
36869,49,5058.0,0,0,2,1
36870,31,465.0,1,0,3,0
36871,30,190.0,0,0,2,1
36872,40,1836.0,1,0,2,0
36873,35,2321.0,1,0,2,0
36874,39,1425.0,1,0,3,0
36875,43,422.0,1,0,2,0
36876,43,-25.0,1,0,4,0
36877,44,285.0,1,0,3,0
36878,45,3092.0,1,1,2,0
36879,33,2279.0,1,0,3,0
36880,40,14.0,1,0,4,0
36881,49,3028.0,1,0,2,0
36882,36,257.0,1,0,2,0
36883,25,1116.0,1,0,2,0
36884,48,525.0,1,0,2,0
36885,33,204.0,1,1,2,0
36886,49,-301.0,1,0,4,0
36887,52,316.0,0,0,3,1
36888,41,5560.0,1,0,2,0
36889,56,550.0,1,0,2,0
36890,45,963.0,1,0,5,0
36891,31,-199.0,1,1,5,0
36892,49,108.0,1,0,2,0
36893,41,124.0,1,0,3,0
36894,38,4196.0,1,0,2,0
36895,40,209.0,1,0,2,0
36896,38,14.0,1,1,2,0
36897,31,241.0,1,0,5,0
36898,45,3412.0,1,0,2,0
36899,36,186.0,1,0,3,0
36900,40,129.0,1,0,3,0
36901,51,2499.0,1,0,5,0
36902,36,74.0,1,1,2,0
36903,38,947.0,1,0,2,0
36904,28,159.0,1,0,2,0
36905,38,481.0,1,0,5,0
36906,34,373.0,1,0,2,0
36907,32,465.0,1,0,2,0
36908,59,145.0,1,0,2,0
36909,37,64.0,1,0,4,0
36910,31,2592.0,0,0,2,1
36911,45,677.0,1,0,3,0
36912,43,245.0,1,1,4,0
36913,37,1193.0,0,0,2,1
36914,46,984.0,1,0,4,0
36915,55,167.0,1,0,3,0
36916,39,5092.0,1,0,2,0
36917,44,492.0,0,1,2,1
36918,36,356.0,1,1,4,0
36919,52,411.0,1,0,3,0
36920,58,1153.0,1,1,6,0
36921,52,752.0,1,0,4,0
36922,38,1556.0,1,0,3,0
36923,34,634.0,0,1,3,1
36924,43,555.0,1,0,2,0
36925,29,161.0,1,1,5,0
36926,36,590.0,1,0,3,0
36927,38,5733.0,1,0,8,0
36928,49,271.0,1,1,2,0
36929,60,193.0,1,0,2,0
36930,48,201.0,1,0,3,0
36931,25,53.0,1,0,6,0
36932,25,14657.0,1,0,3,0
36933,44,469.0,1,1,2,0
36934,60,-247.0,1,0,2,0
36935,40,2495.0,1,0,2,0
36936,34,840.0,1,0,3,0
36937,35,-184.0,1,0,2,0
36938,31,295.0,1,0,6,0
36939,41,0.0,1,1,4,0
36940,46,1583.0,1,0,5,0
36941,52,1141.0,1,0,5,0
36942,45,23.0,1,0,4,0
36943,37,807.0,1,0,3,0
36944,33,422.0,1,0,2,0
36945,39,631.0,1,0,2,0
36946,53,28.0,1,1,4,0
36947,43,-70.0,1,0,2,0
36948,43,483.0,1,0,3,0
36949,43,250.0,1,0,5,0
36950,37,1436.0,1,0,2,0
36951,38,12130.0,1,0,2,0
36952,31,616.0,1,0,3,0
36953,40,949.0,1,0,3,0
36954,42,159.0,1,0,3,0
36955,38,1455.0,1,0,2,0
36956,34,1309.0,1,0,2,0
36957,39,0.0,0,0,4,1
36958,58,26.0,1,0,4,0
36959,40,332.0,1,0,2,0
36960,37,135.0,1,0,3,0
36961,43,359.0,1,0,3,0
36962,46,2381.0,1,0,3,0
36963,40,56.0,1,0,3,0
36964,44,199.0,1,0,7,0
36965,32,933.0,1,0,4,0
36966,43,1158.0,1,0,6,0
36967,40,1397.0,1,0,2,0
36968,46,404.0,1,0,7,0
36969,38,0.0,1,0,5,0
36970,36,578.0,1,0,2,0
36971,28,100.0,1,0,5,0
36972,42,402.0,0,0,7,1
36973,41,1356.0,1,0,2,0
36974,33,331.0,1,0,3,0
36975,35,399.0,1,0,2,0
36976,36,1089.0,1,0,5,0
36977,36,1383.0,1,0,6,0
36978,45,700.0,1,0,4,0
36979,47,0.0,1,0,2,0
36980,43,620.0,1,0,4,0
36981,28,-302.0,1,0,4,0
36982,42,2835.0,1,0,4,0
36983,46,451.0,1,1,4,0
36984,46,1410.0,1,0,5,0
36985,33,241.0,1,0,3,0
36986,40,87.0,1,0,3,0
36987,39,481.0,0,0,3,1
36988,47,-553.0,1,0,7,0
36989,48,709.0,1,0,2,0
36990,39,942.0,1,0,2,0
36991,37,37.0,1,0,2,0
36992,54,185.0,1,0,6,0
36993,30,222.0,1,0,3,0
36994,57,13.0,1,0,2,0
36995,39,800.0,1,0,5,0
36996,50,3016.0,1,0,5,0
36997,29,154.0,1,0,6,0
36998,48,3267.0,1,0,5,0
36999,38,876.0,1,0,7,0
37000,31,253.0,1,0,5,0
37001,30,1352.0,1,0,4,0
37002,47,10558.0,1,0,3,0
37003,27,31.0,0,0,2,1
37004,41,334.0,1,0,4,0
37005,42,154.0,1,0,2,0
37006,36,1088.0,1,0,2,0
37007,33,1078.0,1,0,4,0
37008,42,-141.0,1,1,3,0
37009,43,3.0,1,0,1,0
37010,47,1112.0,1,0,1,0
37011,34,7263.0,1,0,1,0
37012,22,241.0,1,0,1,0
37013,40,964.0,1,0,3,0
37014,57,-663.0,1,0,1,0
37015,27,2.0,0,0,7,1
37016,33,20.0,1,1,1,0
37017,40,406.0,1,0,1,0
37018,50,-522.0,1,0,3,0
37019,47,-98.0,1,1,1,0
37020,55,918.0,1,0,3,0
37021,36,319.0,1,0,2,0
37022,28,-97.0,1,0,1,0
37023,25,0.0,1,0,9,0
37024,28,3589.0,1,0,1,0
37025,32,944.0,0,0,2,1
37026,33,17.0,1,0,1,0
37027,56,1263.0,1,0,1,0
37028,40,82.0,1,0,6,0
37029,32,7444.0,1,1,1,0
37030,46,512.0,0,0,1,1
37031,34,412.0,1,0,1,0
37032,33,2000.0,1,0,1,0
37033,51,516.0,1,0,1,0
37034,58,602.0,1,0,1,0
37035,30,115.0,0,0,1,1
37036,36,421.0,1,0,5,0
37037,38,7208.0,1,0,1,0
37038,32,481.0,1,0,3,0
37039,47,0.0,1,0,1,0
37040,38,864.0,1,0,1,0
37041,34,286.0,1,0,1,0
37042,33,41.0,1,0,1,0
37043,28,431.0,1,0,2,0
37044,54,324.0,1,0,1,0
37045,38,61.0,1,0,1,0
37046,33,312.0,1,1,1,0
37047,31,1545.0,1,1,1,0
37048,35,0.0,1,0,1,0
37049,31,397.0,1,0,1,0
37050,38,8637.0,1,0,1,0
37051,42,-581.0,1,0,1,0
37052,27,321.0,1,0,2,0
37053,32,413.0,1,0,1,0
37054,49,259.0,0,0,1,1
37055,49,725.0,1,0,6,0
37056,36,478.0,1,0,1,0
37057,37,393.0,1,1,1,0
37058,37,719.0,1,0,1,0
37059,33,139.0,1,1,1,0
37060,45,0.0,1,0,3,0
37061,28,53.0,1,0,1,0
37062,42,-580.0,1,1,1,0
37063,33,61.0,1,0,1,0
37064,28,-2.0,1,1,2,0
37065,29,912.0,1,0,1,0
37066,39,276.0,1,1,1,0
37067,50,2809.0,1,0,2,0
37068,36,2151.0,1,0,1,0
37069,30,25.0,1,0,1,0
37070,35,-276.0,1,0,1,0
37071,31,1301.0,1,0,3,0
37072,38,-87.0,1,0,1,0
37073,30,248.0,1,0,1,0
37074,51,40.0,1,0,1,0
37075,50,100.0,1,1,1,0
37076,23,14.0,1,1,8,0
37077,33,56.0,1,0,9,0
37078,39,1419.0,1,0,12,0
37079,28,458.0,1,0,11,0
37080,33,1905.0,1,0,1,0
37081,47,4227.0,1,0,1,0
37082,46,521.0,1,0,1,0
37083,42,664.0,1,0,1,0
37084,35,625.0,0,0,1,1
37085,48,1394.0,1,0,10,0
37086,33,1195.0,1,0,4,0
37087,41,925.0,1,0,1,0
37088,29,970.0,1,0,1,0
37089,38,354.0,1,0,1,0
37090,39,807.0,1,1,1,0
37091,55,1810.0,1,0,1,0
37092,38,15030.0,1,0,1,0
37093,38,3632.0,1,1,1,0
37094,47,2785.0,1,0,1,0
37095,37,-111.0,1,0,4,0
37096,38,1401.0,0,0,1,1
37097,30,55.0,1,0,4,0
37098,31,1536.0,1,0,1,0
37099,59,61.0,1,0,1,0
37100,33,0.0,1,0,1,0
37101,58,6004.0,1,0,1,0
37102,38,447.0,1,0,1,0
37103,35,1831.0,1,0,2,0
37104,39,0.0,1,0,7,0
37105,55,2171.0,1,1,5,0
37106,35,233.0,1,0,1,0
37107,38,1852.0,1,0,1,0
37108,39,462.0,1,0,1,0
37109,37,655.0,0,0,1,1
37110,44,564.0,1,0,2,0
37111,44,669.0,1,0,7,0
37112,31,131.0,1,0,1,0
37113,32,99.0,1,0,3,0
37114,43,800.0,1,0,1,0
37115,55,-636.0,1,0,5,0
37116,39,157.0,1,0,1,0
37117,31,6737.0,1,0,7,0
37118,33,221.0,1,0,1,0
37119,44,1.0,1,0,2,0
37120,33,219.0,1,0,1,0
37121,39,36.0,0,1,1,1
37122,57,1615.0,1,0,1,0
37123,30,975.0,1,0,2,0
37124,34,1089.0,1,0,3,0
37125,42,2157.0,1,0,1,0
37126,50,0.0,1,0,1,0
37127,42,0.0,1,0,3,0
37128,45,378.0,1,1,2,0
37129,44,2108.0,1,0,2,0
37130,49,39.0,1,0,5,0
37131,38,3715.0,1,0,2,0
37132,32,50.0,1,0,1,0
37133,42,0.0,1,0,4,0
37134,28,451.0,1,0,1,0
37135,33,2565.0,1,0,2,0
37136,32,-684.0,1,0,8,0
37137,48,865.0,1,0,2,0
37138,41,340.0,1,0,1,0
37139,33,308.0,1,0,2,0
37140,35,323.0,1,0,1,0
37141,46,437.0,1,0,3,0
37142,27,456.0,0,0,1,1
37143,36,828.0,0,0,1,1
37144,45,58.0,1,0,3,0
37145,24,493.0,1,0,4,0
37146,32,2137.0,0,0,1,1
37147,50,953.0,1,0,1,0
37148,49,119.0,1,0,1,0
37149,32,1503.0,1,1,1,0
37150,25,1.0,1,0,5,0
37151,48,-139.0,0,0,2,1
37152,43,497.0,0,0,1,1
37153,46,3201.0,1,0,3,0
37154,32,7.0,1,0,1,0
37155,30,2.0,1,1,6,0
37156,53,233.0,1,0,1,0
37157,35,2749.0,0,0,1,1
37158,33,780.0,1,0,2,0
37159,34,496.0,1,0,1,0
37160,33,350.0,1,0,1,0
37161,34,2764.0,1,0,1,0
37162,45,78.0,1,0,1,0
37163,36,0.0,1,1,1,0
37164,52,7180.0,1,0,1,0
37165,27,468.0,1,0,1,0
37166,50,246.0,1,0,2,0
37167,37,584.0,1,0,1,0
37168,39,3419.0,1,0,1,0
37169,35,88.0,0,0,2,1
37170,28,207.0,1,0,1,0
37171,27,0.0,1,0,1,0
37172,32,681.0,0,1,1,1
37173,42,1080.0,1,1,3,0
37174,50,7317.0,1,0,1,0
37175,34,2131.0,1,0,1,0
37176,29,172.0,1,0,8,0
37177,53,-1601.0,0,1,2,1
37178,40,-375.0,1,0,5,0
37179,39,141.0,1,0,2,0
37180,27,268.0,1,0,1,0
37181,38,18.0,0,0,1,1
37182,35,247.0,1,1,1,0
37183,35,260.0,1,0,6,0
37184,35,34.0,1,0,2,0
37185,33,1064.0,1,0,1,0
37186,40,328.0,1,0,1,0
37187,52,33.0,0,1,1,1
37188,43,190.0,1,0,2,0
37189,36,413.0,1,0,1,0
37190,42,759.0,1,0,1,0
37191,39,297.0,1,0,2,0
37192,37,596.0,1,0,1,0
37193,51,864.0,1,0,1,0
37194,29,0.0,1,0,1,0
37195,36,1969.0,1,1,1,0
37196,29,35.0,1,0,1,0
37197,28,584.0,1,0,1,0
37198,42,382.0,1,0,1,0
37199,29,215.0,1,0,3,0
37200,32,1779.0,1,0,1,0
37201,35,577.0,0,0,1,1
37202,43,3409.0,1,0,1,0
37203,26,8.0,1,0,1,0
37204,50,42.0,1,0,2,0
37205,41,121.0,1,0,6,0
37206,36,1129.0,1,0,1,0
37207,36,418.0,1,1,2,0
37208,40,54.0,1,0,5,0
37209,34,0.0,1,0,2,0
37210,40,1023.0,1,0,5,0
37211,45,2523.0,1,0,4,0
37212,28,4937.0,1,0,3,0
37213,36,1993.0,1,1,1,0
37214,31,387.0,1,0,2,0
37215,32,396.0,1,0,4,0
37216,35,289.0,1,0,1,0
37217,34,-231.0,1,0,8,0
37218,39,145.0,1,1,3,0
37219,32,309.0,1,0,1,0
37220,38,2278.0,1,1,1,0
37221,41,0.0,0,0,4,1
37222,44,186.0,1,0,1,0
37223,32,-119.0,1,0,1,0
37224,44,1311.0,1,0,1,0
37225,35,455.0,1,0,7,0
37226,34,1314.0,1,0,1,0
37227,31,623.0,1,0,2,0
37228,33,107.0,1,1,6,0
37229,49,282.0,1,1,1,0
37230,32,322.0,1,0,3,0
37231,37,1852.0,0,0,2,1
37232,54,-119.0,1,0,1,0
37233,32,3.0,1,0,1,0
37234,44,25.0,1,0,1,0
37235,45,2813.0,1,0,1,0
37236,37,2610.0,1,0,1,0
37237,40,2077.0,1,0,1,0
37238,48,-85.0,1,0,1,0
37239,43,171.0,1,0,1,0
37240,52,146.0,1,1,1,0
37241,39,-427.0,1,0,5,0
37242,58,1411.0,1,0,2,0
37243,34,142.0,1,0,1,0
37244,55,323.0,1,1,1,0
37245,37,387.0,1,1,1,0
37246,25,1954.0,1,1,1,0
37247,53,8892.0,1,0,1,0
37248,34,76.0,1,0,2,0
37249,47,-49.0,1,0,6,0
37250,34,178.0,1,0,1,0
37251,32,398.0,1,0,1,0
37252,36,52.0,1,0,1,0
37253,38,1137.0,0,0,1,1
37254,50,216.0,1,0,1,0
37255,51,3185.0,1,0,1,0
37256,28,65.0,1,1,1,0
37257,47,-287.0,1,0,1,0
37258,42,4253.0,1,0,1,0
37259,27,557.0,1,0,2,0
37260,37,2019.0,1,0,1,0
37261,48,83.0,1,0,1,0
37262,32,28.0,1,0,1,0
37263,47,411.0,1,0,1,0
37264,29,69.0,1,0,4,0
37265,37,1339.0,1,0,6,0
37266,52,1117.0,1,0,1,0
37267,36,55.0,1,0,2,0
37268,58,747.0,1,1,1,0
37269,45,192.0,1,0,5,0
37270,21,292.0,1,1,4,0
37271,31,1127.0,1,0,1,0
37272,35,143.0,1,1,1,0
37273,31,879.0,1,0,1,0
37274,59,771.0,0,0,2,1
37275,39,1004.0,1,0,2,0
37276,37,3173.0,1,0,1,0
37277,35,-639.0,1,1,1,0
37278,35,450.0,1,0,1,0
37279,34,-56.0,1,0,2,0
37280,35,2116.0,1,0,2,0
37281,36,481.0,1,0,1,0
37282,36,-1157.0,1,0,2,0
37283,32,416.0,1,0,1,0
37284,29,1052.0,1,0,1,0
37285,38,3344.0,1,0,1,0
37286,40,-378.0,1,1,1,0
37287,30,0.0,1,0,1,0
37288,34,7063.0,1,0,1,0
37289,46,-35.0,1,0,1,0
37290,49,112.0,1,0,1,0
37291,45,-946.0,1,0,1,0
37292,28,1026.0,1,0,3,0
37293,37,0.0,1,0,1,0
37294,30,341.0,1,0,1,0
37295,34,1798.0,1,0,3,0
37296,39,1360.0,1,0,1,0
37297,41,158.0,1,0,1,0
37298,44,338.0,1,0,1,0
37299,37,267.0,0,0,1,1
37300,33,162.0,1,0,1,0
37301,35,0.0,1,0,2,0
37302,51,42.0,1,0,2,0
37303,51,37.0,1,0,1,0
37304,39,499.0,1,0,1,0
37305,30,396.0,1,0,3,0
37306,50,481.0,1,0,1,0
37307,45,-69.0,1,0,2,0
37308,44,70.0,1,0,1,0
37309,32,1670.0,0,0,1,1
37310,34,3050.0,1,0,1,0
37311,55,276.0,1,0,1,0
37312,37,1040.0,1,0,1,0
37313,31,951.0,1,0,1,0
37314,42,969.0,1,0,1,0
37315,32,-64.0,1,0,1,0
37316,43,229.0,1,1,1,0
37317,33,210.0,1,0,2,0
37318,47,-169.0,0,1,1,1
37319,32,593.0,1,0,3,0
37320,43,484.0,1,0,2,0
37321,34,0.0,1,0,4,0
37322,29,5918.0,1,0,1,0
37323,59,-91.0,1,0,1,0
37324,47,623.0,1,0,6,0
37325,45,0.0,1,0,2,0
37326,45,23.0,1,1,3,0
37327,56,26.0,1,0,4,0
37328,37,513.0,1,0,1,0
37329,52,306.0,1,0,5,0
37330,29,0.0,1,1,4,0
37331,48,-276.0,1,1,1,0
37332,32,1804.0,1,0,1,0
37333,37,0.0,1,0,1,0
37334,50,117.0,1,0,4,0
37335,36,1959.0,1,0,1,0
37336,36,1.0,1,0,1,0
37337,33,863.0,1,0,3,0
37338,59,506.0,1,0,1,0
37339,37,198.0,1,0,5,0
37340,35,546.0,1,0,2,0
37341,30,236.0,1,0,1,0
37342,40,282.0,1,0,1,0
37343,34,0.0,1,0,1,0
37344,31,864.0,1,1,1,0
37345,31,1078.0,1,0,1,0
37346,36,679.0,1,1,1,0
37347,44,-228.0,1,1,1,0
37348,27,79.0,1,1,1,0
37349,25,882.0,1,0,1,0
37350,30,228.0,1,0,2,0
37351,36,702.0,1,0,4,0
37352,36,1331.0,1,0,3,0
37353,40,147.0,1,0,1,0
37354,30,186.0,1,0,1,0
37355,32,180.0,1,0,1,0
37356,51,-13.0,1,0,1,0
37357,37,2576.0,1,0,1,0
37358,35,1396.0,1,0,1,0
37359,38,780.0,1,0,1,0
37360,35,670.0,0,1,1,1
37361,35,1546.0,1,0,1,0
37362,39,4741.0,1,0,1,0
37363,30,365.0,1,0,3,0
37364,33,185.0,1,0,1,0
37365,37,208.0,0,0,1,1
37366,51,-19.0,1,0,1,0
37367,35,0.0,1,1,8,0
37368,35,328.0,1,0,3,0
37369,26,0.0,1,0,3,0
37370,57,649.0,1,0,2,0
37371,23,292.0,1,0,2,0
37372,38,2253.0,1,0,3,0
37373,35,153.0,1,0,3,0
37374,31,295.0,1,1,3,0
37375,41,3371.0,1,1,2,0
37376,43,47.0,1,1,2,0
37377,36,181.0,1,0,2,0
37378,59,2965.0,1,0,3,0
37379,55,1691.0,1,0,2,0
37380,34,467.0,1,0,2,0
37381,44,388.0,1,0,2,0
37382,40,635.0,1,0,2,0
37383,52,5828.0,1,0,2,0
37384,34,283.0,1,0,2,0
37385,27,223.0,1,1,2,0
37386,40,125.0,1,0,2,0
37387,33,1481.0,1,0,3,0
37388,44,1371.0,0,0,3,1
37389,50,267.0,1,0,3,0
37390,33,5550.0,1,0,2,0
37391,39,0.0,1,1,5,0
37392,35,102.0,1,0,5,0
37393,47,846.0,1,0,2,0
37394,34,29.0,1,0,2,0
37395,35,2737.0,1,0,3,0
37396,29,714.0,1,1,2,0
37397,37,72.0,1,0,2,0
37398,51,581.0,1,0,7,0
37399,22,374.0,1,0,5,0
37400,36,328.0,1,0,3,0
37401,40,528.0,1,0,2,0
37402,33,540.0,0,1,2,1
37403,37,426.0,1,0,3,0
37404,31,2194.0,0,0,2,1
37405,44,12392.0,1,0,3,0
37406,29,97.0,1,0,2,0
37407,53,-1112.0,1,0,3,0
37408,33,410.0,1,0,2,0
37409,30,2191.0,1,0,4,0
37410,60,-70.0,1,0,2,0
37411,41,471.0,1,0,2,0
37412,26,96.0,1,0,2,0
37413,32,8.0,1,1,2,0
37414,38,0.0,1,0,5,0
37415,57,408.0,1,0,2,0
37416,27,265.0,1,0,2,0
37417,39,9618.0,1,0,2,0
37418,37,1572.0,0,0,3,1
37419,47,642.0,1,0,2,0
37420,44,33.0,1,0,3,0
37421,25,-289.0,1,0,2,0
37422,57,3777.0,1,0,2,0
37423,43,794.0,1,0,3,0
37424,37,-308.0,1,0,4,0
37425,45,577.0,1,0,2,0
37426,27,249.0,1,0,2,0
37427,42,94.0,1,0,4,0
37428,45,54.0,1,0,3,0
37429,37,1328.0,1,0,2,0
37430,42,-336.0,1,0,3,0
37431,35,712.0,1,1,2,0
37432,41,305.0,1,0,2,0
37433,53,234.0,1,0,7,0
37434,39,93.0,1,1,2,0
37435,35,8040.0,1,0,2,0
37436,60,0.0,1,0,4,0
37437,47,6150.0,1,0,2,0
37438,32,210.0,1,0,3,0
37439,46,5461.0,1,0,2,0
37440,29,1550.0,1,1,3,0
37441,50,-54.0,1,1,2,0
37442,49,2409.0,1,0,4,0
37443,39,640.0,1,0,4,0
37444,35,0.0,1,0,2,0
37445,34,3.0,1,0,2,0
37446,43,550.0,1,0,2,0
37447,36,-978.0,1,0,3,0
37448,31,507.0,1,0,2,0
37449,58,4152.0,1,0,7,0
37450,51,-491.0,1,1,2,0
37451,51,707.0,1,0,5,0
37452,36,330.0,1,0,2,0
37453,57,25.0,1,0,2,0
37454,46,1103.0,1,0,2,0
37455,42,-193.0,1,0,4,0
37456,41,654.0,1,0,2,0
37457,42,47.0,1,0,2,0
37458,34,3821.0,1,0,2,0
37459,31,222.0,1,0,2,0
37460,35,445.0,1,0,2,0
37461,47,3067.0,1,0,2,0
37462,39,41.0,1,0,3,0
37463,43,1264.0,1,0,2,0
37464,56,84.0,1,0,2,0
37465,32,271.0,1,0,2,0
37466,46,2268.0,1,0,3,0
37467,36,-302.0,1,0,2,0
37468,47,409.0,1,0,2,0
37469,38,168.0,1,1,3,0
37470,34,3778.0,1,0,3,0
37471,31,143.0,1,0,2,0
37472,35,9.0,1,0,2,0
37473,42,1162.0,1,0,5,0
37474,41,-664.0,1,1,4,0
37475,45,809.0,1,0,2,0
37476,31,232.0,1,0,3,0
37477,51,107.0,1,0,2,0
37478,34,39.0,0,0,2,1
37479,38,0.0,1,0,2,0
37480,33,324.0,1,0,2,0
37481,51,1203.0,1,1,4,0
37482,38,69.0,1,0,3,0
37483,40,104.0,1,0,2,0
37484,36,2040.0,1,0,2,0
37485,37,68.0,1,1,2,0
37486,30,17.0,1,0,3,0
37487,35,-122.0,1,1,5,0
37488,52,-607.0,1,0,6,0
37489,34,113.0,1,0,2,0
37490,45,358.0,1,0,2,0
37491,35,635.0,1,0,2,0
37492,36,38.0,1,1,2,0
37493,49,655.0,1,0,5,0
37494,42,21.0,1,0,5,0
37495,52,0.0,1,0,3,0
37496,55,1279.0,1,0,3,0
37497,33,142.0,1,0,5,0
37498,44,994.0,1,0,3,0
37499,39,0.0,1,0,3,0
37500,40,342.0,1,0,4,0
37501,42,108.0,1,1,2,0
37502,32,335.0,1,0,3,0
37503,27,205.0,0,0,3,1
37504,35,298.0,1,0,2,0
37505,47,878.0,1,0,4,0
37506,30,106.0,1,0,3,0
37507,29,-7.0,1,0,3,0
37508,29,182.0,1,0,3,0
37509,48,-38.0,1,0,3,0
37510,33,668.0,1,1,2,0
37511,32,4908.0,0,1,2,1
37512,40,830.0,1,0,3,0
37513,32,0.0,1,1,2,0
37514,55,639.0,1,0,5,0
37515,38,4406.0,1,0,2,0
37516,37,121.0,1,1,4,0
37517,31,1510.0,1,0,4,0
37518,44,4837.0,1,0,3,0
37519,53,6831.0,0,0,2,1
37520,41,1204.0,1,1,2,0
37521,52,3332.0,1,1,4,0
37522,35,597.0,1,0,2,0
37523,38,1354.0,1,0,2,0
37524,49,4976.0,1,0,9,0
37525,29,1768.0,1,0,3,0
37526,35,-255.0,1,0,3,0
37527,33,181.0,1,0,7,0
37528,32,-446.0,0,0,2,1
37529,39,30.0,1,0,3,0
37530,42,83.0,0,0,5,1
37531,35,78.0,1,0,3,0
37532,47,897.0,1,0,4,0
37533,45,1501.0,1,0,3,0
37534,30,2.0,1,1,8,0
37535,32,396.0,1,0,3,0
37536,27,89.0,1,0,3,0
37537,35,1417.0,1,0,3,0
37538,34,186.0,1,0,3,0
37539,32,385.0,1,0,2,0
37540,51,934.0,1,1,3,0
37541,28,5.0,1,0,2,0
37542,26,130.0,1,0,7,0
37543,29,65.0,1,0,6,0
37544,38,1149.0,1,0,4,0
37545,42,1398.0,0,0,6,1
37546,31,22546.0,1,0,6,0
37547,37,1140.0,1,0,3,0
37548,37,3269.0,1,1,2,0
37549,28,674.0,1,0,4,0
37550,30,2583.0,1,0,3,0
37551,35,568.0,1,0,2,0
37552,35,1284.0,1,0,5,0
37553,45,528.0,1,0,7,0
37554,40,2226.0,1,0,7,0
37555,34,183.0,1,0,4,0
37556,55,903.0,1,0,3,0
37557,40,131.0,1,0,3,0
37558,32,822.0,1,0,8,0
37559,33,-224.0,1,0,2,0
37560,56,126.0,0,0,2,1
37561,30,348.0,1,0,3,0
37562,34,175.0,1,0,8,0
37563,28,20.0,1,0,5,0
37564,47,120.0,1,0,6,0
37565,46,2836.0,1,0,7,0
37566,45,0.0,1,0,7,0
37567,42,325.0,1,0,4,0
37568,39,0.0,1,0,15,0
37569,44,206.0,1,0,1,0
37570,31,466.0,1,0,1,0
37571,49,411.0,0,0,6,1
37572,44,130.0,1,0,1,0
37573,56,244.0,1,0,3,0
37574,43,1437.0,1,0,1,0
37575,36,437.0,1,0,2,0
37576,33,1615.0,1,0,8,0
37577,49,-205.0,1,1,6,0
37578,43,276.0,1,0,6,0
37579,33,1521.0,1,0,1,0
37580,34,529.0,1,0,1,0
37581,26,3944.0,1,0,2,0
37582,32,469.0,1,0,1,0
37583,43,1712.0,1,0,11,0
37584,35,-269.0,1,1,4,0
37585,58,2946.0,1,0,1,0
37586,55,203.0,1,0,5,0
37587,33,223.0,1,1,11,0
37588,54,3344.0,1,0,8,0
37589,27,1028.0,1,1,1,0
37590,36,1336.0,1,1,7,0
37591,35,257.0,1,0,1,0
37592,33,283.0,1,0,1,0
37593,26,619.0,1,1,1,0
37594,36,3988.0,1,1,1,0
37595,33,100.0,1,0,8,0
37596,44,-182.0,1,1,10,0
37597,28,54.0,1,0,1,0
37598,37,241.0,1,0,1,0
37599,37,2139.0,1,0,3,0
37600,33,149.0,1,0,2,0
37601,31,179.0,1,0,1,0
37602,33,1733.0,1,0,3,0
37603,41,2361.0,0,0,1,1
37604,39,133.0,1,0,4,0
37605,32,62.0,1,0,1,0
37606,31,982.0,1,0,1,0
37607,32,159.0,1,1,1,0
37608,32,13711.0,1,0,1,0
37609,48,2071.0,0,0,1,1
37610,39,523.0,1,0,1,0
37611,52,2216.0,1,1,1,0
37612,49,-454.0,1,0,1,0
37613,32,-133.0,1,0,1,0
37614,34,-204.0,1,0,6,0
37615,32,6145.0,1,0,1,0
37616,33,0.0,1,1,2,0
37617,35,-566.0,1,0,2,0
37618,39,49.0,1,0,1,0
37619,33,1233.0,1,0,1,0
37620,31,1270.0,1,0,1,0
37621,28,84.0,1,1,1,0
37622,29,25.0,1,0,1,0
37623,26,1006.0,1,0,1,0
37624,38,934.0,1,0,1,0
37625,38,2048.0,0,1,1,1
37626,31,125.0,1,0,1,0
37627,31,328.0,1,0,1,0
37628,28,170.0,0,0,5,1
37629,37,833.0,1,0,1,0
37630,31,554.0,1,0,1,0
37631,44,500.0,1,0,2,0
